id_pleito,tipo_interessado,interessado,cod_ibge,uf,num_pvl,status,num_processo,data_protocolo,tipo_operacao,finalidade,tipo_credor,credor,moeda,valor,pvl_assoc_divida,pvl_contradado_credor,data_status
12065,Município,Ibititá,2913101,BA,,Deferido,17944.001596/2007-92,2008-02-27T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,300000.0,1,0,13/03/2008
6394,Município,Itagibá,2915205,BA,,Arquivado por decurso de prazo,17944.000336/2008-81,2008-05-07T00:00:00Z,Operação contratual interna,Caminho da Escola,Instituição Financeira Nacional,Banco do Brasil S/A,Real,434975.0,0,0,13/05/2008
6960,Município,Pintadas,2924652,BA,,Deferido,17944.000467/2012-44,2012-03-27T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,250000.0,0,0,16/05/2012
8184,Município,Saubara,2929750,BA,,Arquivado por decurso de prazo,17944.000730/2009-08,2010-03-04T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,55000.0,0,0,24/01/2011
8461,Município,Caatiba,2904803,BA,,Arquivado por decurso de prazo,17944.000779/2014-10,2014-05-09T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,65000.0,0,0,03/10/2014
9237,Município,Boquira,2904100,BA,,Deferido,17944.000934/2012-36,2012-05-22T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1300000.0,1,0,06/07/2012
11481,Município,Lauro de Freitas,2919207,BA,,Arquivado por decurso de prazo,17944.001458/2011-90,2012-12-05T00:00:00Z,Operação contratual interna,Provias 2010,Instituição Financeira Nacional,Caixa Econômica Federal,Real,2706000.0,0,0,20/08/2013
10865,Município,Barrocas,2903276,BA,,Deferido,17944.001304/2008-01,2008-05-05T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,30/05/2008
10886,Município,Irecê,2914604,BA,,Arquivado,17944.001308/2008-81,2008-08-28T00:00:00Z,Operação contratual interna,Caminho da Escola 3,Instituição Financeira Nacional,Banco do Brasil S/A,Real,345400.0,0,0,07/11/2008
68550,Município,Irecê,2914604,BA,PVL02.000905/2024-45,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,10000000.0,0,1,06/06/2024
8202,Município,Santo Estêvão,2928802,BA,,Deferido,17944.000733/2009-33,2009-12-14T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1000000.0,0,0,30/12/2009
6135,Município,Vitória da Conquista,2933307,BA,,Arquivado por decurso de prazo,17944.000284/2008-42,2008-04-10T00:00:00Z,Operação contratual interna,Caminho da Escola,Instituição Financeira Nacional,Banco do Brasil S/A,Real,500000.0,0,0,08/05/2008
6173,Município,Barra,2902708,BA,,Deferido,17944.000291/2014-92,2014-05-08T00:00:00Z,Operação contratual interna,PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias,Instituição Financeira Nacional,Caixa Econômica Federal,Real,4472512.01,1,0,15/05/2014
6174,Município,Ribeirão do Largo,2926657,BA,,Arquivado por decurso de prazo,17944.000292/2008-99,2008-04-14T00:00:00Z,Operação contratual interna,Caminho da Escola,Instituição Financeira Nacional,Banco do Brasil S/A,Real,359800.0,0,0,07/05/2008
6187,Município,Barra da Estiva,2902807,BA,,Deferido,17944.000294/2010-01,2010-04-26T00:00:00Z,Operação contratual interna,Provias 2010,Instituição Financeira Nacional,Banco do Brasil S/A,Real,700000.0,0,0,19/05/2010
6514,Município,Ibotirama,2913200,BA,,Deferido,17944.000370/2014-01,2014-04-14T00:00:00Z,Operação contratual interna,PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias,Instituição Financeira Nacional,Caixa Econômica Federal,Real,9028775.59,1,0,30/04/2014
8898,Município,Barro Alto,2903235,BA,,Arquivado,17944.000863/2008-95,2008-07-03T00:00:00Z,Operação contratual interna,Caminho da Escola 2,Instituição Financeira Nacional,Caixa Econômica Federal,Real,345400.0,0,0,02/10/2008
6234,Município,Inhambupe,2913705,BA,,Arquivado por decurso de prazo,17944.000303/2008-31,2008-05-14T00:00:00Z,Operação contratual interna,Caminho da Escola,Instituição Financeira Nacional,Banco do Brasil S/A,Real,120790.0,0,0,19/05/2008
6238,Município,Riachão do Jacuípe,2926301,BA,,Deferido,17944.000303/2015-60,2015-05-25T17:55:54Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,2500000.0,0,0,17/06/2015
8216,Município,Tapiramutá,2931301,BA,,Deferido,17944.000735/2008-41,2008-08-18T00:00:00Z,Operação contratual interna,Caminho da Escola 2,Instituição Financeira Nacional,Banco do Brasil S/A,Real,801400.0,0,0,28/08/2008
10167,Município,Santa Luzia,2928059,BA,,Arquivado,17944.001135/2008-09,2008-04-08T00:00:00Z,Operação contratual interna,Caminho da Escola 2,Instituição Financeira Nacional,Banco do Brasil S/A,Real,297101.0,0,0,13/08/2008
11762,Município,Itapicuru,2916500,BA,,Deferido,17944.001521/2007-10,2008-05-08T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,29/05/2008
12330,Município,Elísio Medrado,2910305,BA,,Deferido,17944.001660/2006-54,2006-10-26T00:00:00Z,Operação contratual interna,Multissetorial,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,31/10/2006
11293,Município,Malhada,2920205,BA,,Deferido,17944.001405/2007-92,2008-03-25T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,04/04/2008
6612,Município,Luís Eduardo Magalhães,2919553,BA,,Deferido,17944.000393/2011-65,2011-04-11T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,15000000.0,1,0,29/04/2011
6654,Município,Nova Viçosa,2923001,BA,,Deferido,17944.000402/2010-37,2010-03-22T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1000000.0,0,0,15/04/2010
10205,Município,Nazaré,2922508,BA,,Arquivado,17944.001144/2008-91,2008-08-29T00:00:00Z,Operação contratual interna,Caminho da Escola 2,Instituição Financeira Nacional,Banco do Brasil S/A,Real,540200.0,0,0,07/11/2008
9412,Estado,Bahia,29,BA,,Deferido,17944.000975/2010-61,2010-06-30T00:00:00Z,Operação contratual interna,PAC - Copa Pró-Transporte,Instituição Financeira Nacional,Caixa Econômica Federal,Real,541800000.0,1,0,21/07/2010
10235,Município,Luís Eduardo Magalhães,2919553,BA,,Deferido,17944.001151/2010-16,2011-04-11T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,130000.0,1,0,29/04/2011
10239,Município,Caetité,2905206,BA,,Deferido,17944.001152/2010-52,2011-08-17T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,130000.0,1,0,14/10/2011
10262,Município,Porto Seguro,2925303,BA,,Arquivado,17944.001157/2008-61,2008-04-10T00:00:00Z,Operação contratual interna,PAC - Saneamento - 2008 B,Instituição Financeira Nacional,Caixa Econômica Federal,Real,30000000.0,0,0,02/10/2008
10269,Município,Salvador,2927408,BA,,Regularizado,17944.001159/2005-15,2015-01-07T00:00:00Z,Operação contratual interna,Regularização de Dívida - Energia Elétrica,Empresa Não Estatal,Companhia de Eletricidade do Estado da Bahia,Real,8260596.56,0,0,24/02/2015
8551,Município,Jacaraci,2917409,BA,,Deferido,17944.000796/2010-23,2010-06-07T00:00:00Z,Operação contratual interna,Provias 2010,Instituição Financeira Nacional,Banco do Brasil S/A,Real,660000.0,1,0,09/07/2010
5965,Município,Mirangaba,2921401,BA,,Arquivado por decurso de prazo,17944.000246/2008-90,2008-04-10T00:00:00Z,Operação contratual interna,Caminho da Escola,Instituição Financeira Nacional,Banco do Brasil S/A,Real,300690.0,0,0,08/05/2008
13350,Município,Feira de Santana,2910800,BA,,Arquivado,17944.002045/2006-65,2007-01-02T00:00:00Z,Operação contratual interna,Provias,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1320000.0,0,0,30/05/2007
12573,Município,Alagoinhas,2900702,BA,,Arquivado por decurso de prazo,17944.001716/2007-51,2008-10-03T00:00:00Z,Operação contratual interna,PROMOB,Instituição Financeira Nacional,Banco do Brasil S/A,Real,394433.03,0,0,15/01/2009
69933,Estado,Bahia,29,BA,PVL02.001821/2024-29,Encaminhado à PGFN com manifestação técnica favorável,17944.002682/2024-13,2024-12-19T17:07:22Z,Operação contratual externa (com garantia da União),Infraestrutura,Instituição Financeira Internacional,Banco Internacional para Reconstrução e Desenvolvimento,Dólar dos EUA,150000000.0,0,0,27/12/2024
61559,Município,Dom Basílio,2910107,BA,PVL02.007791/2022-01,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,2175000.0,0,1,15/09/2022
70054,Estado,Bahia,29,BA,PVL02.001646/2024-70,Encaminhado à PGFN com manifestação técnica favorável,17944.006713/2024-13,2025-05-09T14:16:48Z,Operação contratual interna (com garantia da União),Desenvolvimento rural,Instituição Financeira Nacional,Banco Nacional de Desenvolvimento Econômico e Social,Real,252000000.71,0,0,21/05/2025
60731,Município,Barra da Estiva,2902807,BA,PVL02.007122/2022-21,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,4000000.0,0,1,15/07/2022
7415,Município,Prado,2925501,BA,,Deferido,17944.000570/2010-22,2010-08-30T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,510000.0,1,0,10/09/2010
7422,Município,Novo Horizonte,2923035,BA,,Arquivado por decurso de prazo,17944.000572/2010-11,2010-07-26T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1000000.0,0,0,24/01/2011
12212,Município,Vitória da Conquista,2933307,BA,,Deferido,17944.001628/2013-06,2013-11-08T00:00:00Z,Operação contratual interna,PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias,Instituição Financeira Nacional,Caixa Econômica Federal,Real,12236901.73,1,0,23/12/2013
64550,Município,Caravelas,2906907,BA,PVL02.001661/2023-37,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,4000000.0,0,1,27/06/2023
6954,Município,Pé de Serra,2924058,BA,,Arquivado por decurso de prazo,17944.000466/2011-19,2011-11-09T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,980000.0,0,0,14/01/2013
6964,Município,Pintadas,2924652,BA,,Deferido,17944.000468/2012-99,2012-03-27T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,700000.0,0,0,16/05/2012
12526,Município,Tapiramutá,2931301,BA,,Deferido,17944.001706/2007-16,2008-01-08T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,15/02/2008
66415,Município,Ribeira do Pombal,2926608,BA,PVL02.003322/2023-95,Deferido,17944.104153/2023-72,2023-09-21T11:46:21Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,18706000.0,0,0,26/09/2023
63070,Município,Nova Viçosa,2923001,BA,PVL02.000082/2023-77,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,2000000.0,0,1,27/01/2023
8158,Município,Remanso,2926004,BA,,Arquivado por decurso de prazo,17944.000725/2014-54,2015-09-04T00:00:00Z,Operação contratual interna,PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias,Instituição Financeira Nacional,Caixa Econômica Federal,Real,7786176.16,0,0,02/03/2016
6480,Município,Maracás,2920502,BA,,Arquivado por decurso de prazo,17944.000363/2009-34,2009-03-31T00:00:00Z,Operação contratual interna,Provias,Instituição Financeira Nacional,Banco do Brasil S/A,Real,1000000.0,0,0,09/04/2009
11267,Município,Paratinga,2923704,BA,,Arquivado por decurso de prazo,17944.001397/2008-65,2009-06-05T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,130000.0,0,0,28/01/2010
68549,Município,Cardeal da Silva,2907004,BA,PVL02.000904/2024-09,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1472156.25,0,0,21/05/2024
67216,Município,Salvador,2927408,BA,PVL02.004067/2023-06,Encaminhado à PGFN com manifestação técnica favorável,17944.105375/2023-11,2023-12-04T17:03:16Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Banco Santander (Brasil) S.A.,Real,300000000.0,0,0,13/12/2023
10406,Município,Cachoeira,2904902,BA,,Arquivado por decurso de prazo,17944.001192/2009-61,2009-09-24T00:00:00Z,Operação contratual interna,Provias 2009,Instituição Financeira Nacional,Banco do Brasil S/A,Real,1000000.0,0,0,10/02/2010
8420,Município,Saubara,2929750,BA,,Arquivado,17944.000774/2008-49,2008-09-22T00:00:00Z,Operação contratual interna,Caminho da Escola 2,Instituição Financeira Nacional,Banco do Brasil S/A,Real,126750.0,0,0,10/12/2008
12345,Município,Tanque Novo,2931053,BA,,Arquivado,17944.001663/2008-50,2008-07-23T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,65000.0,0,0,30/10/2008
10498,Município,Serrinha,2930501,BA,,Regularizado,17944.001215/2012-32,2013-07-12T00:00:00Z,Operação contratual interna,Regularização de Dívida - Água e Esgoto,Empresa Estatal,Empresa Baiana de Águas e Saneamento S/A,Real,202437.66,0,0,14/08/2013
68905,Município,Sento Sé,2930204,BA,PVL02.001073/2024-84,Em retificação pelo interessado,17944.003393/2024-31,2024-06-13T08:52:11Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,26000000.0,0,0,27/05/2025
63552,Município,Teixeira de Freitas,2931350,BA,PVL02.000567/2023-61,Deferido,17944.100713/2023-10,2023-05-16T16:25:14Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,15000000.0,0,1,23/05/2023
8248,Município,Alagoinhas,2900702,BA,,Arquivado por decurso de prazo,17944.000741/2008-07,2008-10-03T00:00:00Z,Operação contratual interna,Caminho da Escola 2,Instituição Financeira Nacional,Banco do Brasil S/A,Real,814150.0,0,0,15/01/2009
7876,Município,Brejolândia,2904407,BA,,Arquivado,17944.000670/2007-53,2007-05-08T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,380000.0,0,0,03/08/2007
7885,Município,Ubaitaba,2932200,BA,,Deferido,17944.000672/2007-42,2007-06-29T00:00:00Z,Operação contratual interna,Provias,Instituição Financeira Nacional,Banco do Brasil S/A,Real,462000.0,0,0,09/07/2007
12839,Município,Santo Estêvão,2928802,BA,,Deferido,17944.001818/2008-58,2009-12-14T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,130000.0,0,0,30/12/2009
13046,Município,Cândido Sales,2906709,BA,,Deferido,17944.001894/2006-00,2007-06-29T00:00:00Z,Operação contratual interna,Provias,Instituição Financeira Nacional,Banco do Brasil S/A,Real,823000.0,0,0,09/07/2007
13057,Município,Palmas de Monte Alto,2923407,BA,,Deferido,17944.001898/2006-80,2007-02-28T00:00:00Z,Operação contratual interna,Provias,Instituição Financeira Nacional,Banco do Brasil S/A,Real,198000.0,0,0,12/03/2007
5880,Município,Brumado,2904605,BA,,Arquivado por decurso de prazo,17944.000222/2008-31,2008-04-10T00:00:00Z,Operação contratual interna,Caminho da Escola,Instituição Financeira Nacional,Banco do Brasil S/A,Real,869950.0,0,0,08/05/2008
